#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-08-18T17:07:16 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ611d3bc2368c7a	
#INFO	-out.max=unlimited	
#INFO	queryParameters=40	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-out.add=_RA*-c.eq,_DE*-c.eq
#-sort=_r
#-nav=cat:J/A+A/582/A68&tab:{J/A+A/582/A68/oh_maser}&key:source=J/A+A/582/A68/oh_maser&HTTPPRM:&&-ref=VIZ611d3bc2368c7a&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-out.add=_RA*-c.eq,_DE*-c.eq&-sort=_r&-order=I&-oc.form=sexa&-meta.foot=1&-meta=1&-meta.ucd=2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/582/A68/oh_maser
#-order=I
#-out=Obs
#-out=IDobs
#-out=Pap
#-out=ID
#-out=Name
#-out=Freq
#-out=SpType
#-out=RAJ2000
#-out=DEJ2000
#-out=vel-blue
#-out.all=2
#-out=vel-red
#-out=e_vel
#-out=vel-cent
#-out=vel-shell
#-out=Flag
#-out=Sblue
#-out=Sred
#-out=Iblue
#-out=Ired
#-out=Ref
#-out=Monitor
#-out=Maps
#-out=BibCode
#-out=SimbadName
#-out.all=2
#

#RESOURCE=yCat_35820068
#Name: J/A+A/582/A68
#Title: Database of circumstellar OH masers (Engels+, 2015)
#Table	J_A_A_582_A68_oh_maser:
#Name: J/A+A/582/A68/oh_maser
#Title: OH maser observations
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	Obs	(I1)	[1/3]? Prioritized observations (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	IDobs	(I5)	Observation identification number (1)	[ucd=meta.id;obs]
#Column	Pap	(I3)	Reference identification number (1)	[ucd=meta.bib]
#Column	ID	(I5)	Object identification number (1)	[ucd=meta.id]
#Column	Name	(a16)	Object name	[ucd=meta.id;meta.main]
#Column	Freq	(I4)	Frequency	[ucd=em.freq]
#Column	SpType	(A1)	[DSI] Spectral type of maser profile (2)	[ucd=src.spType]
#Column	RAJ2000	(A12)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#Column	vel-blue	(F6.1)	? Velocity of blue-shifted maser peak	[ucd=spect.dopplerVeloc]
#Column	vel-red	(F6.1)	? Velocity of red-shifted maser peak	[ucd=spect.dopplerVeloc]
#Column	e_vel	(F5.2)	? Velocity resolution	[ucd=stat.error]
#Column	vel-cent	(F6.1)	? Radial velocity	[ucd=spect.dopplerVeloc]
#Column	vel-shell	(F5.1)	? Expansion velocity of the maser shell	[ucd=phys.veloc.expansion]
#Column	Flag	(A1)	[><=:.&] Flag for detected maser emission (3)	[ucd=meta.code.error]
#Column	Sblue	(F8.3)	? Flux density of blue-shifted maser peak (4)	[ucd=phot.flux]
#Column	Sred	(F7.3)	? Flux density of red-shifted maser peak	[ucd=phot.flux]
#Column	Iblue	(F8.3)	? Integral flux of blue-shifted maser peak (4)	[ucd=phot.flux.density;stat.max]
#Column	Ired	(F7.3)	? Integral flux of red-shifted maser peak (4)	[ucd=phot.flux.density;stat.max]
#Column	Ref	(A6)	Acronym of the reference (1)	[ucd=meta.ref;pos.frame]
#Column	Monitor	(I1)	[0/1] Presence in monitor.dat file (5)	[ucd=meta.code]
#Column	Maps	(I1)	[0/1] Presence in maps.dat file (6)	[ucd=meta.code]
#Column	BibCode	(A19)	Bibliographic Code	[ucd=meta.bib.bibcode]
#Column	SimbadName	(a16)	Simbad column added by the CDS	[ucd=meta.id]
_RAJ2000	_DEJ2000	Obs	IDobs	Pap	ID	Name	Freq	SpType	RAJ2000	DEJ2000	vel-blue	vel-red	e_vel	vel-cent	vel-shell	Flag	Sblue	Sred	Iblue	Ired	Ref	Monitor	Maps	BibCode	SimbadName
259.46125000	-11.99277778	1	 6082	 12	 6082	IRAS 17150-1156 	1667	D	17 17 50.700	-11 59 34.00	  -2.5	   6.2	 0.60	   1.8	  4.3	 	   0.109	  0.120	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17150-1156
252.60583333	-25.56027778	2	 6184	 12	 3668	IRAS 16473-2528 	1667	D	16 50 25.400	-25 33 37.00	  54.1	  64.7	 0.60	  59.4	  5.3	 	   0.774	  0.888	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16473-2528
256.54375000	-10.48277778	2	 6098	 12	 1624	IRAS 17034-1024 	1667	D	17 06 10.500	-10 28 58.00	   0.9	  29.0	 0.60	  14.9	 14.1	 	   0.097	  0.091	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17034-1024
257.69958333	+27.06555556	1	 6079	 12	 6079	IRAS 17087+2707 	1667	S	17 10 47.900	+27 03 56.00	 -50.4	      	 0.60	 -50.4	     	 	   0.054	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17087+2707
248.43166667	-16.13166667	1	 6075	 12	 6075	IRAS 16308-1601 	1667	S	16 33 43.600	-16 07 54.00	 -30.8	      	 0.60	 -30.8	     	 	   0.095	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16308-1601
251.39166667	+12.13666667	1	 6076	 12	 6076	IRAS 16432+1213 	1667	S	16 45 34.000	+12 08 12.00	   9.6	      	 0.60	   9.6	     	 	   0.013	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16432+1213
211.62208333	+13.48611111	1	 6073	 12	 6073	IRAS 14040+1343 	1667	S	14 06 29.300	+13 29 10.00	  50.4	      	 0.60	  50.4	     	 	   0.020	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 14040+1343
223.83791667	-22.00583333	1	 6074	 12	 6074	IRAS 14524-2148 	1667	S	14 55 21.100	-22 00 21.00	  16.7	      	 0.60	  16.7	     	 	   0.116	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 14524-2148
165.13958333	-18.32416667	 	 6509	 12	10632	IRAS 10580-1803 	1667	S	11 00 33.500	-18 19 27.00	  19.8	      	 0.60	  19.8	     	 	   1.138	       	        	       	LEW95A	1	0	1995A&AS..111..237L	IRAS 10580-1803
171.96958333	+15.14750000	 	 6419	 12	 6420	IRAS 11252+1525 	1667	 	11 27 52.700	+15 08 51.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 11252+1525
189.62541667	 +6.98805556	 	 6431	 12	 6432	IRAS 12359+0715 	1667	 	12 38 30.100	+06 59 17.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 12359+0715
199.86625000	+45.52666667	 	 6421	 12	 7151	IRAS 13172+4547 	1667	D	13 19 27.900	+45 31 36.00	   0.7	   9.1	 0.60	   4.9	  4.2	 	   0.193	  0.144	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 13172+4547
211.24750000	-35.49666667	1	 6072	 12	 6072	IRAS 14020-3515 	1667	D	14 04 59.400	-35 29 48.00	  -2.6	   7.6	 0.60	   2.5	  5.1	 	   0.513	  0.449	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 14020-3515
146.32083333	-22.03222222	 	 6175	 12	25486	IRAS 09429-2148 	1667	S	09 45 17.000	-22 01 56.00	  26.9	      	 0.60	  26.9	     	 	   0.218	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 09429-2148
163.91583333	+71.87000000	 	 6067	 12	25490	IRAS 10521+7208 	1667	D	10 55 39.800	+71 52 12.00	 -54.5	 -45.5	 0.60	 -50.0	  4.5	 	   0.205	  0.193	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 10521+7208
118.91833333	-28.64888889	 	 6522	 12	25565	IRAS 07536-2830 	1667	S	07 55 40.400	-28 38 56.00	  34.5	      	 0.60	  34.5	     	 	   0.538	       	        	       	LEW95A	1	0	1995A&AS..111..237L	IRAS 07536-2830
125.35000000	+14.00388889	1	 6065	 12	 6065	IRAS 08186+1409 	1667	D	08 21 24.000	+14 00 14.00	 -38.7	 -33.9	 0.60	 -36.3	  2.4	 	   0.018	  0.014	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 08186+1409
109.27333333	-34.82750000	1	 6172	 12	 6172	IRAS 07152-3444 	1667	S	07 17 05.600	-34 49 39.00	  -4.1	      	 0.60	  -4.1	     	 	   0.101	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 07152-3444
110.08125000	-13.33666667	1	 6060	 12	 6060	IRAS 07180-1314 	1667	D	07 20 19.500	-13 20 12.00	  24.8	  36.1	 0.60	  30.4	  5.6	 	   0.233	  0.158	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 07180-1314
113.76958333	-23.98861111	1	 6167	 12	 6167	IRAS 07329-2352 	1667	D	07 35 04.700	-23 59 19.00	  49.3	  84.1	 0.60	  66.7	 17.4	 	   0.324	  0.104	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 07329-2352
115.76208333	+23.44916667	1	 6062	 12	 6062	IRAS 07400+2334 	1667	S	07 43 02.900	+23 26 57.00	  97.2	      	 0.60	  97.2	     	 	   0.008	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 07400+2334
116.64375000	-32.30555556	1	 6063	 12	 6063	IRAS 07446-3210 	1667	D	07 46 34.500	-32 18 20.00	  14.5	  43.2	 0.60	  28.9	 14.4	 	   0.438	  0.161	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 07446-3210
108.22458333	+17.65472222	1	 6058	 12	 6058	IRAS 07099+1744 	1667	D	07 12 53.900	+17 39 17.00	 -17.8	  -8.8	 0.60	 -13.3	  4.5	 	   0.036	  0.039	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 07099+1744
102.95250000	-19.03805556	1	 6160	 12	 6160	IRAS 06496-1858 	1667	D	06 51 48.600	-19 02 17.00	  24.8	  36.1	 0.60	  30.4	  5.6	 	   0.242	  0.165	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 06496-1858
101.78000000	+30.27638889	 	 6460	 12	 6459	IRAS 06439+3019 	1667	 	06 47 07.200	+30 16 35.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 06439+3019
101.30833333	-36.53666667	1	 6055	 12	 6055	IRAS 06434-3628 	1667	D	06 45 14.000	-36 32 12.00	   6.8	  13.8	 0.60	  10.3	  3.5	 	   0.152	  0.311	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 06434-3628
095.46500000	 -3.84500000	1	 6153	 12	 6153	IRAS 06193-0349 	1667	D	06 21 51.600	-03 50 42.00	 -22.1	   9.4	 0.60	  -6.4	 15.8	 	   0.150	  0.426	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 06193-0349
098.60916667	 -5.06055556	2	 6155	 12	 2170	IRAS 06319-0501 	1667	D	06 34 26.200	-05 03 38.00	 -67.2	 -45.3	 0.60	 -56.2	 10.9	 	   0.079	  0.073	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 06319-0501
068.19958333	+22.66444444	1	 6051	 12	 6051	IRAS 04298+2233 	1667	S	04 32 47.900	+22 39 52.00	   5.5	      	 0.60	   5.5	     	 	   0.037	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 04298+2233
084.63708333	+25.00166667	1	 6052	 12	 6052	IRAS 05354+2458 	1667	D	05 38 32.900	+25 00 06.00	  -4.7	   2.1	 0.60	  -1.3	  3.4	 	   0.015	  0.017	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 05354+2458
058.50791667	+36.53805556	1	 6047	 12	 6047	IRAS 03507+3623 	1667	S	03 54 01.900	+36 32 17.00	-100.2	      	 0.60	-100.2	     	 	   0.111	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 03507+3623
064.23958333	+31.36527778	1	 6048	 12	 6048	IRAS 04137+3114 	1667	S	04 16 57.500	+31 21 55.00	   6.1	      	 0.60	   6.1	     	 	   0.016	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 04137+3114
067.28125000	+24.73027778	1	 6049	 12	 6049	IRAS 04260+2437 	1667	S	04 29 07.500	+24 43 49.00	   6.4	      	 0.60	   6.4	     	 	   0.088	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 04260+2437
067.30000000	 +9.94527778	3	 6406	 12	 6405	IRAS 04264+0950 	1667	 	04 29 12.000	+09 56 43.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 04264+0950
045.39500000	+21.80305556	1	 6045	 12	 6045	IRAS 02587+2136 	1667	S	03 01 34.800	+21 48 11.00	  -0.1	      	 0.60	  -0.1	     	 	   0.011	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 02587+2136
053.54875000	-16.16361111	1	 6046	 12	 6046	IRAS 03318-1619 	1667	S	03 34 11.700	-16 09 49.00	  21.8	      	 0.60	  21.8	     	 	   0.190	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 03318-1619
039.34833333	-26.97750000	1	 6157	 12	 6157	IRAS 02351-2711 	1667	D	02 37 23.600	-26 58 39.00	 -13.0	  -6.8	 0.60	  -9.9	  3.1	 	   0.135	  0.086	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 02351-2711
038.93666667	+65.14944444	1	 6043	 12	 6043	IRAS 02316+6455 	1667	D	02 35 44.800	+65 08 58.00	  -2.8	  28.1	 0.60	  12.7	 15.5	 	   0.459	  1.012	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 02316+6455
011.50208333	+69.18166667	2	 6519	 12	10623	IRAS 00428+6854 	1667	D	00 46 00.500	+69 10 54.00	 -33.2	 -24.2	 0.60	 -28.7	  4.5	 	   0.471	  1.252	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 00428+6854
001.90166667	-25.49444444	1	 6141	 12	 6141	IRAS 00050-2546 	1667	D	00 07 36.400	-25 29 40.00	  18.1	  27.6	 0.60	  22.9	  4.8	 	   0.694	  0.219	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 00050-2546
209.42833333	-31.06972222	2	 6366	 12	 6273	IRAS 13548-3049 	1665	 	13 57 42.800	-31 04 11.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 13548-3049
209.90875000	+27.78805556	3	 6138	 12	12400	IRAS 13573+2801 	1665	 	13 59 38.100	+27 47 17.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 13573+2801
212.82250000	 -7.74722222	3	 6181	 12	 3187	IRAS 14086-0730 	1665	 	14 11 17.400	-07 44 50.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 14086-0730
214.24666667	-16.43916667	3	 6179	 12	 3124	IRAS 14142-1612 	1665	 	14 16 59.200	-16 26 21.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 14142-1612
217.74250000	-30.09666667	2	 6367	 12	 6277	IRAS 14280-2952 	1665	 	14 30 58.200	-30 05 48.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 14280-2952
219.29791667	+26.73694444	 	 6476	 12	 8138	IRAS 14349+2657 	1665	 	14 37 11.500	+26 44 13.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 14349+2657
229.30916667	+36.35916667	 	 6481	 12	 8153	IRAS 15152+3632 	1665	 	15 17 14.200	+36 21 33.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15152+3632
230.57916667	-18.66694444	2	 6368	 12	 6280	IRAS 15194-1829 	1665	 	15 22 19.000	-18 40 01.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15194-1829
231.08208333	-22.91111111	 	 6474	 12	 8123	IRAS 15214-2244 	1665	 	15 24 19.700	-22 54 40.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15214-2244
233.10041667	 +3.64166667	3	 6415	 12	12030	IRAS 15298+0348 	1665	 	15 32 24.100	+03 38 30.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15298+0348
232.38250000	+78.62944444	 	 6512	 12	 9636	IRAS 15314+7847 	1665	 	15 29 31.800	+78 37 46.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15314+7847
235.89875000	 -1.70972222	2	 6369	 12	 6284	IRAS 15410-0133 	1665	 	15 43 35.700	-01 42 35.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15410-0133
236.68125000	+38.32194444	2	 6370	 12	 6285	IRAS 15448+3828 	1665	 	15 46 43.500	+38 19 19.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15448+3828
237.69125000	+48.48250000	2	 6371	 12	 6286	IRAS 15492+4837 	1665	 	15 50 45.900	+48 28 57.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15492+4837
238.89458333	-12.85277778	2	 6372	 12	 6287	IRAS 15528-1242 	1665	 	15 55 34.700	-12 51 10.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 15528-1242
240.66083333	+47.23944444	 	 6373	 12	 6288	IRAS 16011+4722 	1665	 	16 02 38.600	+47 14 22.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16011+4722
247.16041667	+41.88083333	2	 6374	 12	 6289	IRAS 16269+4159 	1665	 	16 28 38.500	+41 52 51.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16269+4159
247.48750000	+72.28111111	2	 6375	 12	 6290	IRAS 16306+7223 	1665	 	16 29 57.000	+72 16 52.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16306+7223
251.66416667	-11.64833333	2	 6376	 12	 6291	IRAS 16438-1133 	1665	 	16 46 39.400	-11 38 54.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16438-1133
253.05333333	-12.95083333	3	 6085	 12	 1491	IRAS 16494-1252 	1665	 	16 52 12.800	-12 57 03.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16494-1252
254.15708333	-30.58000000	 	 6484	 12	 8168	IRAS 16534-3030 	1665	 	16 56 37.700	-30 34 48.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 16534-3030
256.94291667	-16.09333333	 	 6444	 12	 7946	IRAS 17048-1601 	1665	 	17 07 46.300	-16 05 36.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17048-1601
257.36958333	+18.68027778	 	 6472	 12	 8096	IRAS 17072+1844 	1665	 	17 09 28.700	+18 40 49.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17072+1844
258.42291667	-28.13055556	3	 6186	 12	 3704	IRAS 17105-2804 	1665	 	17 13 41.500	-28 07 50.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17105-2804
258.66583333	+11.06861111	 	 6418	 12	12060	IRAS 17123+1107 	1665	 	17 14 39.800	+11 04 07.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17123+1107
260.29416667	-22.46611111	3	 6068	 12	 1310	IRAS 17181-2225 	1665	 	17 21 10.600	-22 27 58.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17181-2225
261.39791667	 -3.06694444	2	 6377	 12	 6299	IRAS 17229-0301 	1665	 	17 25 35.500	-03 04 01.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17229-0301
261.77250000	-28.25833333	3	 6191	 12	 3781	IRAS 17239-2812 	1665	 	17 27 05.400	-28 15 30.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17239-2812
263.54458333	-15.55055556	3	 6094	 12	 1600	IRAS 17313-1531 	1665	 	17 34 10.700	-15 33 02.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17313-1531
264.04666667	-33.49472222	3	 6425	 12	 7643	IRAS 17328-3327 	1665	 	17 36 11.200	-33 29 41.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17328-3327
264.66625000	-31.95555556	 	 6197	 12	 5517	IRAS 17354-3155 	1665	 	17 38 39.900	-31 57 20.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17354-3155
264.25000000	+57.74000000	 	 6400	 12	 6526	IRAS 17361+5746 	1665	 	17 37 00.000	+57 44 24.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17361+5746
265.29375000	-30.34888889	3	 6189	 12	 3774	IRAS 17379-3019 	1665	 	17 41 10.500	-30 20 56.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17379-3019
267.44833333	-37.02388889	3	 6507	 12	 9240	IRAS 17463-3700 	1665	 	17 49 47.600	-37 01 26.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17463-3700
267.79083333	 -8.02194444	3	 6199	 12	 5618	IRAS 17484-0800 	1665	 	17 51 09.800	-08 01 19.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17484-0800
268.60791667	-23.23583333	3	 6080	 12	 1461	IRAS 17513-2313 	1665	 	17 54 25.900	-23 14 09.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17513-2313
269.29250000	+14.70277778	2	 6378	 12	 6309	IRAS 17549+1442 	1665	 	17 57 10.200	+14 42 10.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 17549+1442
270.91541667	 -9.30638889	3	 6125	 12	 1737	IRAS 18009-0918 	1665	 	18 03 39.700	-09 18 23.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18009-0918
271.92041667	 -5.30583333	3	 6134	 12	 1780	IRAS 18050-0518 	1665	 	18 07 40.900	-05 18 21.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18050-0518
272.27625000	+31.02083333	 	 6436	 12	 7898	IRAS 18072+3100 	1665	 	18 09 06.300	+31 01 15.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18072+3100
272.59916667	-10.57222222	3	 6122	 12	 1734	IRAS 18076-1034 	1665	 	18 10 23.800	-10 34 20.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18076-1034
274.11291667	-16.66555556	2	 6379	 12	 6314	IRAS 18135-1641 	1665	 	18 16 27.100	-16 39 56.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18135-1641
274.15416667	 +3.69277778	 	 6434	 12	 7889	IRAS 18141+0340 	1665	 	18 16 37.000	+03 41 34.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18141+0340
275.12541667	+31.75527778	3	 6380	 12	11726	IRAS 18186+3143 	1665	 	18 20 30.100	+31 45 19.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18186+3143
278.56291667	-11.49250000	3	 6129	 12	 1756	IRAS 18314-1131 	1665	 	18 34 15.100	-11 29 33.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18314-1131
279.65833333	 -5.81972222	 	 6050	 12	  679	IRAS 18359-0551 	1665	 	18 38 38.000	-05 49 11.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18359-0551
282.68416667	-16.66361111	3	 6121	 12	 1728	IRAS 18478-1643 	1665	 	18 50 44.200	-16 39 49.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18478-1643
284.80833333	-29.83944444	 	 6412	 12	 6973	IRAS 18560-2954 	1665	 	18 59 14.000	-29 50 22.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18560-2954
284.59708333	+16.78083333	2	 6381	 12	 6321	IRAS 18561+1642 	1665	 	18 58 23.300	+16 46 51.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18561+1642
285.45666667	-19.17750000	3	 6225	 12	 5921	IRAS 18588-1915 	1665	 	19 01 49.600	-19 10 39.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 18588-1915
287.12791667	 -7.22916667	3	 6137	 12	 1808	IRAS 19058-0718 	1665	 	19 08 30.700	-07 13 45.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 19058-0718
288.14875000	-32.85027778	3	 6077	 12	 1414	IRAS 19093-3256 	1665	 	19 12 35.700	-32 51 01.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 19093-3256
287.50250000	+67.27750000	3	 6413	 12	 6976	IRAS 19099+6711 	1665	 	19 10 00.600	+67 16 39.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 19099+6711
289.66833333	-17.01694444	3	 6127	 12	 1751	IRAS 19157-1706 	1665	 	19 18 40.400	-17 01 01.00	      	      	 0.60	      	     	<	   0.060	       	        	       	LEW95A	0	0	1995A&AS..111..237L	IRAS 19157-1706
