#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-08-16T15:49:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ611a88eed8b82	
#INFO	-out.max=unlimited	
#INFO	queryParameters=75	
#-oc.form=sexa
#-out.max=unlimited
#-out.all=2
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/MNRAS/505/6051&tab:{J/MNRAS/505/6051/table1}&tab:{J/MNRAS/505/6051/table3}&tab:{J/MNRAS/505/6051/table5}&tab:{J/MNRAS/505/6051/table6}&key:source=J/MNRAS/505/6051&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/MNRAS/505/6051/table1,J/MNRAS/505/6051/table3,J/MNRAS/505/6051/table5,J/MNRAS/505/6051/table6
#-order=I
#-out=IRAS
#-out=OName
#-out=RAICRS
#-out=DEICRS
#-out=CRef
#-out=Group
#-out=Simbad
#Simbad=Simbad
#-out=JD
#-out=Filter
#-out=mag
#-out.all=2
#-out=e_mag
#-out=Origin
#-out=o_Jmag
#-out=AmpJ
#-out=JmagMean
#-out=o_Hmag
#-out=AmpH
#-out=HmagMean
#-out=o_Kmag
#-out=AmpK
#-out=KmagMean
#-out=o_Omag
#-out=AmpO
#-out.all=2
#-out=OmagMean
#-out=Survey
#-out=Bands
#-out=P
#-out=e_P
#-out=FitLCO
#-out=FitPerO
#-out=e_FitPerO
#-out=FitAmpO
#-out=FitOmagMean
#-out=FitAsyFactO
#-out=Fitt0O
#-out=FitLCJ
#-out.all=2
#-out=FitPerJ
#-out=e_FitPerJ
#-out=FitAmpJ
#-out=FitJmagMean
#-out=FitAsymFactJ
#-out=Fitt0J
#-out=FitLCH
#-out=FitPerH
#-out=e_FitPerH
#-out=FitAmpH
#-out=FitHmagMean
#-out=FitAsymFactH
#-out=Fitt0H
#-out.all=2
#-out=FitLCK
#-out=FitPerK
#-out=e_FitPerK
#-out=FitAmpK
#-out=FitKmagMean
#-out=FitAsymFactK
#-out=Fitt0K
#-out.all=2
#
#INFO	CatalogsExamined=4	
#  4 catalogues with potential matches were examined.
#

#RESOURCE=yCat_75056051
#Name: J/MNRAS/505/6051
#Title: Arecibo sample variability properties (Jimenez-Esteban+, 2021)
#Coosys	H:	ICRS
#Table	J_MNRAS_505_6051_table1:
#Name: J/MNRAS/505/6051/table1
#Title: Arecibo sources positions and classifications
#Column	_RAJ2000	(A14)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(A14)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	IRAS	(A10)	IRAS name (HHMMm+DDMM)	[ucd=meta.id;meta.main]
#Column	OName	(a18)	Other name	[ucd=meta.id]
#Column	RAICRS	(F10.6)	ICRS (Hipparcos) Right Ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEICRS	(F10.6)	ICRS (Hipparcos) Declination (J2000.0 )	[ucd=pos.eq.dec;meta.main]
#Column	CRef	(A7)	Coordinates Source (AllWISE or 2MASS)	[ucd=meta.bib]
#Column	Group	(I1)	[1/4] Flag for groups (1)	[ucd=meta.code.error]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
_RAJ2000	_DEJ2000	IRAS	OName	RAICRS	DEICRS	CRef	Group	Simbad
19378+1256	2451753	H	 4.924	 0.064	NIR-MP
19378+1256	2451753	J	 5.539	 0.009	NIR-MP
19378+1256	2452493	J	 5.630	 0.063	NIR-MP
19378+1256	2453187	J	 5.525	 0.016	NIR-MP
19378+1256	2451369	J	 5.940	 0.006	NIR-MP
19378+1256	2453200	J	 5.579	 0.008	NIR-MP
19378+1256	2452493	K	 4.298	 0.035	NIR-MP
19378+1256	2451369	K	 4.230	 0.049	NIR-MP
19378+1256	2451753	K	 4.345	 0.024	NIR-MP
19382+3400	2450934	H	 6.610	 0.021	2MASS
19382+3400	2450934	J	 7.814	 0.026	2MASS
19382+3400	2450934	K	 5.797	 0.018	2MASS
19382+3400	2452039	H	 6.642	 0.007	NIR-MP
19382+3400	2452125	H	 6.040	 0.007	NIR-MP
19382+3400	2452421	H	 7.053	 0.007	NIR-MP
19382+3400	2452434	H	 7.073	 0.013	NIR-MP
19382+3400	2452529	H	 6.327	 0.007	NIR-MP
19382+3400	2452834	H	 7.018	 0.012	NIR-MP
19382+3400	2453199	H	 6.443	 0.009	NIR-MP
19382+3400	2451368	H	 6.439	 0.006	NIR-MP
19382+3400	2451750	H	 6.083	 0.009	NIR-MP
19382+3400	2452485	H	 6.825	 0.006	NIR-MP
19382+3400	2451368	J	 7.742	 0.164	NIR-MP
19382+3400	2452039	J	 7.678	 0.008	NIR-MP
19382+3400	2452125	J	 7.035	 0.009	NIR-MP
19382+3400	2452421	J	 8.120	 0.008	NIR-MP
19382+3400	2452434	J	 8.140	 0.018	NIR-MP
19382+3400	2452529	J	 7.255	 0.008	NIR-MP
19382+3400	2452834	J	 8.114	 0.012	NIR-MP
19382+3400	2452856	J	 8.355	 0.009	NIR-MP
19382+3400	2452891	J	 8.507	 0.014	NIR-MP
19382+3400	2453186	J	 7.318	 0.009	NIR-MP
19382+3400	2453271	J	 7.952	 0.008	NIR-MP
19382+3400	2451750	J	 7.146	 0.015	NIR-MP
19382+3400	2452485	J	 7.876	 0.005	NIR-MP
19382+3400	2453199	J	 7.521	 0.007	NIR-MP
19382+3400	2453538	J	 6.992	 0.008	NIR-MP
19382+3400	2451750	K	 5.399	 0.009	NIR-MP
19382+3400	2452039	K	 5.745	 0.012	NIR-MP
19382+3400	2452434	K	 6.130	 0.011	NIR-MP
19382+3400	2452529	K	 5.684	 0.015	NIR-MP
19382+3400	2452834	K	 6.182	 0.020	NIR-MP
19382+3400	2451368	K	 5.750	 0.009	NIR-MP
19382+3400	2452125	K	 5.388	 0.009	NIR-MP
19382+3400	2452421	K	 6.265	 0.010	NIR-MP
19382+3400	2452485	K	 6.010	 0.005	NIR-MP
19382+3400	2453199	K	 5.837	 0.008	NIR-MP
19386+1513	2450942	H	 4.198	 0.156	2MASS
19386+1513	2450942	J	 5.776	 0.023	2MASS
19386+1513	2450942	K	 3.650	 0.036	2MASS
19386+1513	2451363	H	 5.102	 0.010	NIR-MP
19386+1513	2452039	H	 4.429	 0.009	NIR-MP
19386+1513	2452418	H	 6.940	 0.013	NIR-MP
19386+1513	2452428	H	 6.903	 0.007	NIR-MP
19386+1513	2452530	H	 5.311	 0.007	NIR-MP
19386+1513	2451369	H	 5.261	 0.016	NIR-MP
19386+1513	2451750	H	 6.486	 0.181	NIR-MP
19386+1513	2452124	H	 4.606	 0.013	NIR-MP
19386+1513	2452494	H	 6.092	 0.034	NIR-MP
19386+1513	2452853	H	 6.645	 0.027	NIR-MP
19386+1513	2453195	H	 4.748	 0.012	NIR-MP
19386+1513	2451363	J	 6.534	 0.007	NIR-MP
19386+1513	2451750	J	 7.681	 0.016	NIR-MP
19386+1513	2452039	J	 5.753	 0.009	NIR-MP
19386+1513	2452428	J	 8.949	 0.008	NIR-MP
19386+1513	2452494	J	 7.789	 0.009	NIR-MP
19386+1513	2452530	J	 6.857	 0.007	NIR-MP
19386+1513	2453184	J	 6.272	 0.012	NIR-MP
19386+1513	2453267	J	 6.682	 0.018	NIR-MP
19386+1513	2453538	J	 9.544	 0.009	NIR-MP
19386+1513	2452124	J	 6.141	 0.006	NIR-MP
19386+1513	2452418	J	 9.021	 0.006	NIR-MP
19386+1513	2452838	J	 8.495	 0.013	NIR-MP
19386+1513	2453195	J	 6.446	 0.009	NIR-MP
19386+1513	2453227	J	 6.666	 0.097	NIR-MP
19386+1513	2452853	J	 8.814	 0.016	NIR-MP
19386+1513	2451363	K	 4.349	 0.027	NIR-MP
19386+1513	2452039	K	 3.540	 0.014	NIR-MP
19386+1513	2451369	K	 4.107	 0.040	NIR-MP
19386+1513	2451750	K	 5.138	 0.058	NIR-MP
19386+1513	2452124	K	 3.691	 0.017	NIR-MP
19386+1513	2452418	K	 5.520	 0.005	NIR-MP
19386+1513	2452428	K	 5.450	 0.045	NIR-MP
19386+1513	2452494	K	 4.813	 0.130	NIR-MP
19386+1513	2452530	K	 4.052	 0.118	NIR-MP
19386+1513	2452853	K	 5.294	 0.009	NIR-MP
19386+1513	2453195	K	 3.771	 0.012	NIR-MP
19387+1527	2450942	H	 6.852	 0.020	2MASS
19387+1527	2450942	J	 8.710	 0.024	2MASS
19387+1527	2450942	K	 5.691	 0.016	2MASS
19387+1527	2451363	H	 6.566	 0.007	NIR-MP
19387+1527	2451750	H	 5.821	 0.010	NIR-MP
19387+1527	2452046	H	 6.791	 0.038	NIR-MP
19387+1527	2452428	H	 6.902	 0.007	NIR-MP
19387+1527	2452491	H	 7.050	 0.019	NIR-MP
19387+1527	2452530	H	 7.039	 0.008	NIR-MP
19387+1527	2452855	H	 6.352	 0.007	NIR-MP
19387+1527	2452892	H	 6.929	 0.021	NIR-MP
19387+1527	2453536	H	 6.788	 0.006	NIR-MP
19387+1527	2452124	H	 5.928	 0.006	NIR-MP
19387+1527	2452418	H	 6.904	 0.005	NIR-MP
19387+1527	2452838	H	 6.347	 0.014	NIR-MP
19387+1527	2453184	H	 5.703	 0.020	NIR-MP
19387+1527	2453200	H	 5.641	 0.007	NIR-MP
19387+1527	2451363	J	 8.181	 0.006	NIR-MP
19387+1527	2452428	J	 8.584	 0.007	NIR-MP
19387+1527	2452491	J	 8.710	 0.024	NIR-MP
19387+1527	2452530	J	 8.649	 0.009	NIR-MP
19387+1527	2451750	J	 7.240	 0.015	NIR-MP
19387+1527	2452124	J	 7.314	 0.015	NIR-MP
19387+1527	2452418	J	 8.540	 0.006	NIR-MP
19387+1527	2453184	J	 7.049	 0.005	NIR-MP
19387+1527	2453200	J	 6.972	 0.006	NIR-MP
19387+1527	2451363	K	 5.517	 0.009	NIR-MP
19387+1527	2452046	K	 5.692	 0.056	NIR-MP
19387+1527	2452428	K	 5.837	 0.013	NIR-MP
19387+1527	2452491	K	 5.901	 0.086	NIR-MP
19387+1527	2452530	K	 5.867	 0.015	NIR-MP
19387+1527	2451750	K	 5.003	 0.007	NIR-MP
19387+1527	2452124	K	 5.029	 0.005	NIR-MP
19387+1527	2452418	K	 5.856	 0.006	NIR-MP
19387+1527	2453200	K	 4.917	 0.007	NIR-MP
19395+1827	2450616	H	 6.314	 0.026	2MASS
19395+1827	2450616	J	 8.049	 0.018	2MASS
19395+1827	2450616	K	 5.243	 0.017	2MASS
19395+1827	2451368	H	 7.336	 0.005	NIR-MP
19395+1827	2451751	H	 7.248	 0.010	NIR-MP
19395+1827	2452042	H	 5.987	 0.011	NIR-MP
19395+1827	2452418	H	 6.420	 0.006	NIR-MP
19395+1827	2452428	H	 6.361	 0.005	NIR-MP
19395+1827	2452488	H	 6.103	 0.005	NIR-MP
19395+1827	2452530	H	 6.033	 0.018	NIR-MP
19395+1827	2452831	H	 7.628	 0.006	NIR-MP
19395+1827	2452856	H	 7.583	 0.009	NIR-MP
19395+1827	2453198	H	 6.808	 0.010	NIR-MP
19395+1827	2453271	H	 7.546	 0.006	NIR-MP
19395+1827	2453536	H	 5.920	 0.007	NIR-MP
19395+1827	2452124	H	 6.324	 0.008	NIR-MP
19395+1827	2453184	H	 6.746	 0.006	NIR-MP
19395+1827	2451751	J	 9.146	 0.018	NIR-MP
19395+1827	2452042	J	 7.638	 0.012	NIR-MP
19395+1827	2452124	J	 7.994	 0.007	NIR-MP
19395+1827	2452488	J	 7.607	 0.010	NIR-MP
19395+1827	2452530	J	 7.597	 0.007	NIR-MP
19395+1827	2452831	J	 9.427	 0.008	NIR-MP
19395+1827	2453198	J	 8.407	 0.008	NIR-MP
19395+1827	2451368	J	 9.305	 0.018	NIR-MP
19395+1827	2452418	J	 8.060	 0.005	NIR-MP
19395+1827	2452428	J	 7.898	 0.014	NIR-MP
19395+1827	2451368	K	 5.956	 0.013	NIR-MP
19395+1827	2451751	K	 6.013	 0.006	NIR-MP
19395+1827	2452042	K	 4.918	 0.011	NIR-MP
19395+1827	2452428	K	 5.365	 0.009	NIR-MP
19395+1827	2452488	K	 5.119	 0.008	NIR-MP
19395+1827	2452530	K	 5.077	 0.010	NIR-MP
19395+1827	2452831	K	 6.346	 0.006	NIR-MP
19395+1827	2453198	K	 5.784	 0.007	NIR-MP
19395+1827	2452124	K	 5.282	 0.005	NIR-MP
19395+1827	2452418	K	 5.447	 0.005	NIR-MP
19395+1949	2450616	H	 7.233	 0.015	2MASS
19395+1949	2450616	J	 9.413	 0.013	2MASS
19395+1949	2450616	K	 5.846	 0.013	2MASS
19395+1949	2451367	H	 6.069	 0.007	NIR-MP
19395+1949	2451752	H	 7.030	 0.023	NIR-MP
19395+1949	2452042	H	 5.927	 0.009	NIR-MP
19395+1949	2452124	H	 6.394	 0.008	NIR-MP
19395+1949	2452418	H	 6.212	 0.005	NIR-MP
19395+1949	2452428	H	 6.105	 0.005	NIR-MP
19395+1949	2452488	H	 5.792	 0.007	NIR-MP
19395+1949	2452529	H	 5.778	 0.005	NIR-MP
19395+1949	2452831	H	 6.924	 0.009	NIR-MP
19395+1949	2452855	H	 6.885	 0.011	NIR-MP
19395+1949	2453200	H	 5.915	 0.008	NIR-MP
19395+1949	2453271	H	 6.888	 0.043	NIR-MP
19395+1949	2453536	H	 5.824	 0.007	NIR-MP
19395+1949	2453184	H	 5.898	 0.013	NIR-MP
19395+1949	2451367	J	 7.734	 0.005	NIR-MP
19395+1949	2451752	J	 9.322	 0.006	NIR-MP
19395+1949	2452042	J	 7.578	 0.008	NIR-MP
19395+1949	2452124	J	 8.292	 0.006	NIR-MP
19395+1949	2452418	J	 7.945	 0.004	NIR-MP
19395+1949	2452428	J	 7.776	 0.005	NIR-MP
19395+1949	2452488	J	 7.498	 0.009	NIR-MP
19395+1949	2452529	J	 7.444	 0.006	NIR-MP
19395+1949	2452831	J	 9.057	 0.015	NIR-MP
19395+1949	2453184	J	 7.583	 0.007	NIR-MP
19395+1949	2453200	J	 7.701	 0.008	NIR-MP
19395+1949	2451367	K	 5.010	 0.010	NIR-MP
19395+1949	2451752	K	 5.598	 0.011	NIR-MP
19395+1949	2452042	K	 4.791	 0.008	NIR-MP
19395+1949	2452124	K	 5.287	 0.007	NIR-MP
19395+1949	2452418	K	 5.099	 0.005	NIR-MP
19395+1949	2452428	K	 5.030	 0.008	NIR-MP
19395+1949	2452488	K	 4.784	 0.008	NIR-MP
19395+1949	2452529	K	 4.802	 0.010	NIR-MP
19395+1949	2452831	K	 5.741	 0.009	NIR-MP
19395+1949	2453200	K	 5.063	 0.017	NIR-MP
19396+2338	2450616	H	12.183	 0.023	2MASS
19396+2338	2450616	J	16.502	 0.155	2MASS
19396+2338	2450616	K	 9.352	 0.019	2MASS
19396+2338	2452488	H	11.587	 0.016	NIR-MP
19396+2338	2452530	H	11.983	 0.056	NIR-MP
19396+2338	2452831	H	11.573	 0.007	NIR-MP
19396+2338	2451368	H	12.909	 0.061	NIR-MP
19396+2338	2451751	H	11.367	 0.113	NIR-MP
19396+2338	2452162	H	11.930	 0.046	NIR-MP
19396+2338	2452420	H	11.250	 0.019	NIR-MP
19396+2338	2452431	H	11.450	 0.036	NIR-MP
19396+2338	2452831	J	15.213	 0.053	NIR-MP
19396+2338	2451368	K	 9.640	 0.009	NIR-MP
19396+2338	2451751	K	 8.374	 0.007	NIR-MP
19396+2338	2452122	K	 9.262	 0.012	NIR-MP
19396+2338	2452162	K	 8.791	 0.019	NIR-MP
19396+2338	2452420	K	 8.381	 0.008	NIR-MP
19396+2338	2452488	K	 8.723	 0.006	NIR-MP
19396+2338	2452530	K	 9.045	 0.136	NIR-MP
19396+2338	2452831	K	 8.712	 0.005	NIR-MP
19396+2338	2452856	K	 8.472	 0.011	NIR-MP
19396+2338	2453186	K	 9.119	 0.005	NIR-MP
19396+2338	2453225	K	 9.472	 0.029	NIR-MP
19396+2338	2453539	K	 8.435	 0.012	NIR-MP
19396+2338	2452431	K	 8.542	 0.016	NIR-MP
19396+2338	2453262	K	 9.539	 0.074	NIR-MP
19396+2338	2454335	J	14.390	 0.100	UKIDSS
19412+0337	2451395	H	 3.265	 0.192	2MASS
19412+0337	2451395	J	 5.255	 0.024	2MASS
19412+0337	2451395	K	 2.281	 0.218	2MASS
19412+0337	2452425	H	 3.846	 0.023	NIR-MP
19412+0337	2452494	H	 3.902	 0.021	NIR-MP
19412+0337	2451363	H	 4.018	 0.256	NIR-MP
19412+0337	2451750	H	 4.072	 0.041	NIR-MP
19412+0337	2452039	H	 3.856	 0.544	NIR-MP
19412+0337	2451363	J	 5.362	 0.072	NIR-MP
19412+0337	2451750	J	 5.326	 0.017	NIR-MP
19412+0337	2452039	J	 4.103	 0.049	NIR-MP
19412+0337	2452425	J	 4.880	 0.078	NIR-MP
19412+0337	2452494	J	 4.627	 0.158	NIR-MP
19412+0337	2451363	K	 3.751	 0.035	NIR-MP
19412+0337	2451750	K	 2.950	 0.064	NIR-MP
19412+0337	2452039	K	 4.737	 0.170	NIR-MP
19412+0337	2452425	K	 3.395	 0.015	NIR-MP
19412+0337	2452494	K	 3.473	 0.027	NIR-MP
19412+1042	2451758	H	 9.499	 0.024	2MASS
19412+1042	2451758	J	11.492	 0.024	2MASS
19412+1042	2451758	K	 7.929	 0.031	2MASS
19412+1042	2451369	H	 9.959	 0.010	NIR-MP
19412+1042	2452046	H	 9.134	 0.386	NIR-MP
19412+1042	2452425	H	 8.775	 0.015	NIR-MP
19412+1042	2452489	H	 8.991	 0.007	NIR-MP
19412+1042	2452529	H	 9.295	 0.005	NIR-MP
19412+1042	2452831	H	 8.489	 0.014	NIR-MP
19412+1042	2452855	H	 8.503	 0.008	NIR-MP
19412+1042	2453201	H	 8.658	 0.007	NIR-MP
19412+1042	2453271	H	 8.622	 0.010	NIR-MP
19412+1042	2453534	H	 9.826	 0.006	NIR-MP
19412+1042	2451753	H	 9.540	 0.023	NIR-MP
19412+1042	2452161	H	 9.542	 0.014	NIR-MP
19412+1042	2452413	H	 8.781	 0.005	NIR-MP
19412+1042	2453184	H	 8.935	 0.006	NIR-MP
19412+1042	2451753	J	11.477	 0.025	NIR-MP
19412+1042	2452161	J	11.477	 0.006	NIR-MP
19412+1042	2452425	J	10.514	 0.018	NIR-MP
19412+1042	2452489	J	10.775	 0.014	NIR-MP
19412+1042	2452529	J	11.073	 0.008	NIR-MP
19412+1042	2452831	J	10.079	 0.011	NIR-MP
19412+1042	2453201	J	10.444	 0.011	NIR-MP
19412+1042	2451369	J	11.976	 0.006	NIR-MP
19412+1042	2452413	J	10.562	 0.010	NIR-MP
19412+1042	2452161	K	 8.027	 0.007	NIR-MP
19412+1042	2452489	K	 7.679	 0.008	NIR-MP
19412+1042	2452529	K	 7.936	 0.009	NIR-MP
19412+1042	2452831	K	 7.233	 0.012	NIR-MP
19412+1042	2453201	K	 7.374	 0.010	NIR-MP
19412+1042	2451369	K	 8.308	 0.006	NIR-MP
19412+1042	2451753	K	 7.984	 0.008	NIR-MP
19412+1042	2452413	K	 7.390	 0.004	NIR-MP
19412+1042	2452425	K	 7.451	 0.050	NIR-MP
19413+2829	2451669	H	 8.669	 0.024	2MASS
19413+2829	2451669	J	10.893	 0.024	2MASS
19413+2829	2451669	K	 7.169	 0.018	2MASS
19413+2829	2451369	H	 8.658	 0.007	NIR-MP
19413+2829	2451750	H	 9.311	 0.010	NIR-MP
19413+2829	2452046	H	 7.930	 0.020	NIR-MP
19413+2829	2452413	H	 9.629	 0.005	NIR-MP
19413+2829	2452487	H	 8.896	 0.010	NIR-MP
19413+2829	2452530	H	 8.453	 0.006	NIR-MP
19413+2829	2452856	H	 9.470	 0.006	NIR-MP
19413+2829	2452892	H	10.020	 0.045	NIR-MP
19413+2829	2453186	H	 7.945	 0.007	NIR-MP
19413+2829	2453198	H	 7.915	 0.007	NIR-MP
19413+2829	2453540	H	10.574	 0.012	NIR-MP
19413+2829	2452124	H	 7.895	 0.005	NIR-MP
19413+2829	2452425	H	 9.649	 0.024	NIR-MP
19413+2829	2452838	H	 9.373	 0.022	NIR-MP
19413+2829	2453265	H	 8.101	 0.022	NIR-MP
19413+2829	2451369	J	10.607	 0.007	NIR-MP
19413+2829	2451750	J	11.728	 0.013	NIR-MP
19413+2829	2452124	J	 9.983	 0.004	NIR-MP
19413+2829	2452413	J	12.152	 0.020	NIR-MP
19413+2829	2452487	J	11.206	 0.007	NIR-MP
19413+2829	2452530	J	10.682	 0.006	NIR-MP
19413+2829	2453198	J	10.166	 0.006	NIR-MP
19413+2829	2452425	J	12.163	 0.032	NIR-MP
19413+2829	2451369	K	 7.061	 0.006	NIR-MP
19413+2829	2451750	K	 7.612	 0.008	NIR-MP
19413+2829	2452046	K	 6.308	 0.009	NIR-MP
19413+2829	2452124	K	 6.438	 0.004	NIR-MP
19413+2829	2452413	K	 7.657	 0.004	NIR-MP
19413+2829	2452487	K	 7.096	 0.006	NIR-MP
19413+2829	2452530	K	 6.738	 0.005	NIR-MP
19413+2829	2453198	K	 6.383	 0.006	NIR-MP
19413+2829	2452425	K	 7.677	 0.025	NIR-MP
19414+2237	2451646	H	 3.347	 0.180	2MASS
19414+2237	2451646	J	 4.288	 0.212	2MASS
19414+2237	2451646	K	 2.670	 0.258	2MASS
19414+2237	2452043	H	 3.428	 0.023	NIR-MP
19414+2237	2451749	H	 3.272	 0.047	NIR-MP
19414+2237	2452494	H	 3.966	 0.161	NIR-MP
19414+2237	2451369	J	 4.624	 0.029	NIR-MP
19414+2237	2451749	J	 4.325	 0.036	NIR-MP
19414+2237	2452043	J	 3.886	 0.063	NIR-MP
19414+2237	2453187	J	 4.623	 0.075	NIR-MP
19414+2237	2452494	J	 5.095	 0.010	NIR-MP
19414+2237	2452043	K	 2.934	 0.016	NIR-MP
19414+2237	2451366	K	 2.522	 0.601	NIR-MP
19414+2237	2451749	K	 2.918	 0.061	NIR-MP
19414+2237	2452494	K	 3.280	 0.192	NIR-MP
19422+3506	2450934	H	 6.924	 0.016	2MASS
19422+3506	2450934	J	 9.182	 0.020	2MASS
19422+3506	2450934	K	 5.301	 0.018	2MASS
19422+3506	2451363	H	 5.518	 0.009	NIR-MP
19422+3506	2451751	H	 6.051	 0.009	NIR-MP
19422+3506	2452042	H	 5.653	 0.008	NIR-MP
19422+3506	2452434	H	 5.758	 0.013	NIR-MP
19422+3506	2452530	H	 5.374	 0.010	NIR-MP
19422+3506	2452834	H	 6.920	 0.010	NIR-MP
19422+3506	2453199	H	 5.210	 0.026	NIR-MP
19422+3506	2453271	H	 5.738	 0.039	NIR-MP
19422+3506	2452124	H	 6.376	 0.005	NIR-MP
19422+3506	2452421	H	 5.914	 0.007	NIR-MP
19422+3506	2452488	H	 5.339	 0.039	NIR-MP
19422+3506	2452855	H	 7.060	 0.043	NIR-MP
19422+3506	2453186	H	 5.095	 0.063	NIR-MP
19422+3506	2453538	H	 7.215	 0.005	NIR-MP
19422+3506	2451363	J	 7.323	 0.005	NIR-MP
19422+3506	2451751	J	 8.067	 0.114	NIR-MP
19422+3506	2452042	J	 7.387	 0.007	NIR-MP
19422+3506	2452124	J	 8.202	 0.005	NIR-MP
19422+3506	2452434	J	 7.395	 0.023	NIR-MP
19422+3506	2452488	J	 7.058	 0.012	NIR-MP
19422+3506	2452530	J	 7.049	 0.006	NIR-MP
19422+3506	2452834	J	 8.971	 0.011	NIR-MP
19422+3506	2452421	J	 7.678	 0.006	NIR-MP
19422+3506	2453199	J	 6.937	 0.008	NIR-MP
19422+3506	2451751	K	 4.788	 0.018	NIR-MP
19422+3506	2452042	K	 4.148	 0.016	NIR-MP
19422+3506	2452530	K	 3.782	 0.011	NIR-MP
19422+3506	2452124	K	 4.858	 0.009	NIR-MP
19422+3506	2452421	K	 4.260	 0.011	NIR-MP
19422+3506	2452434	K	 4.021	 0.030	NIR-MP
19422+3506	2452488	K	 3.820	 0.032	NIR-MP
19422+3506	2452834	K	 5.171	 0.088	NIR-MP
19422+3506	2453199	K	 4.056	 0.053	NIR-MP
19425+3323	2450934	H	 5.545	 0.021	2MASS
19425+3323	2450934	J	 6.900	 0.019	2MASS
19425+3323	2450934	K	 4.596	 0.017	2MASS
19425+3323	2451363	H	 5.780	 0.011	NIR-MP
19425+3323	2452041	H	 4.910	 0.010	NIR-MP
19425+3323	2452434	H	 6.044	 0.013	NIR-MP
19425+3323	2452488	H	 5.813	 0.012	NIR-MP
19425+3323	2452530	H	 5.353	 0.009	NIR-MP
19425+3323	2451750	H	 4.949	 0.008	NIR-MP
19425+3323	2452124	H	 4.717	 0.005	NIR-MP
19425+3323	2452421	H	 6.242	 0.007	NIR-MP
19425+3323	2453200	H	 4.679	 0.008	NIR-MP
19425+3323	2451363	J	 7.189	 0.006	NIR-MP
19425+3323	2452041	J	 5.917	 0.009	NIR-MP
19425+3323	2452434	J	 7.688	 0.011	NIR-MP
19425+3323	2452488	J	 7.253	 0.018	NIR-MP
19425+3323	2452530	J	 6.595	 0.009	NIR-MP
19425+3323	2452856	J	 6.777	 0.016	NIR-MP
19425+3323	2452891	J	 7.306	 0.024	NIR-MP
19425+3323	2453264	J	 6.540	 0.012	NIR-MP
19425+3323	2453271	J	 5.794	 0.063	NIR-MP
19425+3323	2451750	J	 6.098	 0.009	NIR-MP
19425+3323	2452124	J	 5.827	 0.007	NIR-MP
19425+3323	2452421	J	 7.804	 0.006	NIR-MP
19425+3323	2452837	J	 6.496	 0.057	NIR-MP
19425+3323	2453186	J	 6.091	 0.274	NIR-MP
19425+3323	2453200	J	 5.815	 0.007	NIR-MP
19425+3323	2453538	J	 7.137	 0.009	NIR-MP
19425+3323	2451363	K	 4.840	 0.009	NIR-MP
19425+3323	2451750	K	 4.492	 0.033	NIR-MP
19425+3323	2452041	K	 4.321	 0.010	NIR-MP
19425+3323	2452434	K	 4.884	 0.017	NIR-MP
19425+3323	2452488	K	 4.780	 0.010	NIR-MP
19425+3323	2452530	K	 4.391	 0.008	NIR-MP
19425+3323	2452124	K	 4.240	 0.012	NIR-MP
19425+3323	2452421	K	 5.085	 0.009	NIR-MP
19425+3323	2453200	K	 3.960	 0.007	NIR-MP
19440+2251	2453934	K	17.097	 0.100	UKIDSS
19448+2653	2451492	H	10.161	 0.033	2MASS
19448+2653	2451492	J	13.070	 0.025	2MASS
19448+2653	2451492	K	 8.181	 0.020	2MASS
19448+2653	2451367	H	 9.286	 0.013	NIR-MP
19448+2653	2451750	H	 9.648	 0.013	NIR-MP
19448+2653	2452046	H	10.667	 0.008	NIR-MP
19448+2653	2452124	H	11.307	 0.007	NIR-MP
19448+2653	2452420	H	 9.365	 0.005	NIR-MP
19448+2653	2452487	H	 9.941	 0.009	NIR-MP
19448+2653	2452530	H	10.292	 0.008	NIR-MP
19448+2653	2452856	H	 9.158	 0.006	NIR-MP
19448+2653	2453186	H	10.569	 0.016	NIR-MP
19448+2653	2453200	H	10.398	 0.007	NIR-MP
19448+2653	2453263	H	 9.613	 0.029	NIR-MP
19448+2653	2453539	H	 9.950	 0.010	NIR-MP
19448+2653	2452431	H	 9.516	 0.004	NIR-MP
19448+2653	2452838	H	 9.366	 0.015	NIR-MP
19448+2653	2451367	J	12.382	 0.167	NIR-MP
